Date,Value,Returns,Mean180,Mean90,Mean30,Mean10,Var180,Var90,Var30,Var10
2009-07-16,62.54,0.0131216588368703,0.000921096080176614,0.00454838074089701,-0.00200890440437364,-0.00676723383015708,0.000903946262713572,0.000436782698805376,0.000318796470022159,0.000346147491233608
2009-07-17,63.23,0.0110329389190917,0.000827612388157677,0.00470767389578955,-0.00217555192037595,-0.00429162490244838,0.000900454483816626,0.000436536795874363,0.000313409199518529,0.000369166933403757
2009-07-20,64.64,0.0222995413569509,0.00107008249999354,0.00445302654386341,-0.000911170118569513,0.00165883740021587,0.000900224500489064,0.000421509460634254,0.000326167706599718,0.000288024096793928
2009-07-21,65.04,0.00618811881188128,0.000989060787817133,0.00479861744496938,-0.00153885704456548,0.00336153241052746,0.000898195707557518,0.000411731673299188,0.000304313245689293,0.000269727537283194
2009-07-22,64.68,-0.0055350553505535,0.0013426867168185,0.00430867445030134,-0.00245413936312968,0.00576181439333776,0.000870795003285147,0.000399881812813182,0.000285015286274393,0.000151856950405564
2009-07-23,66.46,0.0275200989486702,0.00163727369190933,0.00438333426391377,-0.00186098274676287,0.00938111278435926,0.000870509014884209,0.000402873735666954,0.000310517311411635,0.000166753527393615
2009-07-24,67.8,0.0201625037616612,0.0016163447878786,0.0041813225470188,-0.000990599004754712,0.0125858742202811,0.000869649533017061,0.000392671629921193,0.000325882655125036,0.000118006991378523
2009-07-27,69.01,0.0178466076696166,0.00197212133851103,0.00405606188196127,0.000174250869973937,0.0147046479174131,0.000858224324855867,0.000387765864700253,0.00032776738290377,8.79085308717504e-05
2009-07-28,68.45,-0.00811476597594555,0.00217163688911259,0.00364466208321275,-0.000304031026721103,0.0118650117489168,0.000846931637609033,0.000382317751075778,0.000328633878742095,0.000133351638435284
2009-07-29,65.81,-0.0385682980277575,0.00220321914298321,0.00315855491456812,-0.00144076711955434,0.00659533489504856,0.000844162398597948,0.000402073993594749,0.000377187854029539,0.000384540588215366
2009-07-30,66.42,0.00926910803829204,0.00209641635492395,0.00332763012151399,-0.0015707741791559,0.00621007981519074,0.000840568481893524,0.000401532902812901,0.000373765086107598,0.00038043747086674
2009-07-31,68.59,0.0326708822643782,0.00240580428303313,0.00355103082991622,-0.000476983545756323,0.00837387414971939,0.000842170643009349,0.00041019817346619,0.000412887868596173,0.000450447919433125
2009-08-03,71.34,0.0400933080623998,0.00279187543661861,0.00407529871565978,0.00222612672299034,0.0101532508202643,0.000844304393951788,0.000423651570244469,0.00040546130117789,0.000537174193568407
2009-08-04,71.53,0.00266330249509388,0.00288543991103639,0.00469780683326821,0.00270717717062709,0.00980076918858554,0.000842686817428123,0.000386213646656602,0.000398475347736596,0.000541522484797642
2009-08-05,72.45,0.0128617363344052,0.00317843827431886,0.00508985350782298,0.00243245482534744,0.0116404483570814,0.00083294025148649,0.000378542945318495,0.000390283266363097,0.000512671130480147
2009-08-06,72.92,0.00648723257418908,0.00340361448191693,0.00504284371851392,0.00238789480890003,0.0095371617196333,0.000825209946121152,0.000378206725808704,0.000389845767700961,0.000482688261946973
